name,kind,lat,lon,province/city
Bãi hạ trại đồi cỏ ngày 1,camp_site,12.1341712,108.7427946,Nha Trang
Điểm xuất phát vào rừng Bidoup,camp_site,12.176623,108.7063768,Nha Trang
Xuất phát ngày 2,camp_site,12.1335939,108.7430749,Nha Trang
Quán nước- ăn trưa ngày 2,camp_site,12.0921427,108.7942611,Nha Trang
Kết thúc- gọi xe trung chuyển về cam ranh,camp_site,12.0596865,108.8086434,Nha Trang
Điểm ăn trưa ngày 1,camp_site,12.1564638,108.7250442,Nha Trang
Blue Eye,peak,12.1557068,109.1599796,Nha Trang
Le Soleil,hotel,12.2378379,109.1961945,Nha Trang
View stone,viewpoint,12.2721637,109.1877797,Nha Trang
View point,viewpoint,12.2722481,109.1881038,Nha Trang
Lasan view hotel,hotel,12.2667761,109.1999574,Nha Trang
Panorama,hotel,12.2388752,109.1954626,Nha Trang
На водопад наверх прямо,information,12.2219294,109.1011441,Nha Trang
Khanh Nhung,hotel,12.2315062,109.1972609,Nha Trang
Nhà Nghỉ Hải Hà,hotel,12.6720332,109.4077535,Nha Trang
Larosa 2 hotel,hotel,12.2303504,109.1964689,Nha Trang
Diamond Nha Trang Hotel,hotel,12.2425888,109.192204,Nha Trang
Khu Tưởng Niệm Chiến Sĩ Gạc Ma,memorial,12.0852335,109.1924217,Nha Trang
Duyen Ha Resort,hotel,12.0546574,109.1997681,Nha Trang
Mộ tổ,memorial,12.7173066,109.242817,Nha Trang
Banyan Villa Nha Trang,chalet,12.1837903,109.1736579,Nha Trang
Aqua Villa,chalet,12.2022752,109.2121072,Nha Trang
Khách sạn Areca Hotel Nha Trang,hotel,12.2523576,109.1918495,Nha Trang
Mũi Cà Tiên,cape,11.810282,109.1953576,Nha Trang
ruộng muối,beach,12.5409391,109.2106925,Nha Trang
ruộng muối,beach,12.5411376,109.2128432,Nha Trang
Scenia Bay Nha Trang Hotel,hotel,12.2811711,109.2015432,Nha Trang
Rasaka,hotel,12.2338415,109.1949301,Nha Trang
Regalia hotel,hotel,12.2266389,109.2001085,Nha Trang
Lucky sun,hotel,12.2259075,109.2000057,Nha Trang
bãi biển,zoo,12.2237168,109.2027078,Nha Trang
White Sand Doclet Resort & Spa,hotel,12.546468,109.2289554,Nha Trang
Viễn Đông Hotel,hotel,12.2424873,109.1951651,Nha Trang
Showroom,museum,12.2653731,109.1950113,Nha Trang
Sheraton Nha Trang Hotel & Spa,hotel,12.2462675,109.1958655,Nha Trang
Nha Trang Lodge Hotel,hotel,12.2417016,109.1961343,Nha Trang
Yasaka Saigon Nhatrang,hotel,12.2487045,109.1957895,Nha Trang
Havama hotel Nha Trang,hotel,12.2443339,109.1958268,Nha Trang
Bến tàu Ninh Vân Bay,hotel,12.344632,109.2019662,Nha Trang
MIA Resort,hotel,12.1340804,109.212433,Nha Trang
Galina Hotel,hotel,12.2377946,109.1956141,Nha Trang
The Art Nest Hotel,hotel,12.2374228,109.1956171,Nha Trang
Maple,hotel,12.2375614,109.1958739,Nha Trang
Paragon Villa Hotel 3*s,hotel,12.1962441,109.2102485,Nha Trang
InterContinental Nha Trang,hotel,12.2450452,109.1957912,Nha Trang
Luxury Nha Trang Hotel,hotel,12.2465956,109.1958737,Nha Trang
Central Park,attraction,12.2289754,109.1996096,Nha Trang
GM Doc Let beach resort & SPA,hotel,12.5142306,109.2365688,Nha Trang
Some Days of Silence Resort & Spa,hotel,12.5669859,109.2329582,Nha Trang
Happy Light,hotel,12.2383812,109.1958216,Nha Trang
Dr. Alexandre Yersin's workplace,attraction,12.1192392,108.948254,Nha Trang
Star City Hotel,hotel,12.2339943,109.1971596,Nha Trang
Maritime,hotel,12.2143444,109.2089701,Nha Trang
Carpe DM Hotel,hotel,12.2339709,109.1935895,Nha Trang
Khách sạn Thành Thành Công,hotel,12.2531183,109.1953297,Nha Trang
Nhan tam park,theme_park,12.3318658,108.9741547,Nha Trang
Swandor Hotels & Resorts - Cam Rahn,hotel,12.0371112,109.2130696,Nha Trang
"Swandor Hotels & Resorts, Cam Rahn",hotel,12.0381715,109.2129951,Nha Trang
VDB Nha Trang Hotel,hotel,12.2788429,109.2024895,Nha Trang
Havana premier 5 star,hotel,12.2435093,109.1958215,Nha Trang
Dessole,hotel,12.0352953,109.213755,Nha Trang
Seaside Villas An Vien Nha Trang,apartment,12.1985832,109.2116513,Nha Trang
Monaco Hotel,hotel,12.2383395,109.1960476,Nha Trang
King's Garden,zoo,12.2192915,109.243884,Nha Trang
Ana's House Nha Trang,hostel,12.2649054,109.1997557,Nha Trang
Dendro Gold,hotel,12.2289121,109.1968457,Nha Trang
Ibis style hotel,hotel,12.2379056,109.1949606,Nha Trang
Dịch vụ cho thuê căn hộ,hotel,12.25894,109.1974335,Nha Trang
Nha Trang Palace Hotel,hotel,12.2490311,109.1951563,Nha Trang
Navy Nha Trang Отель,hotel,12.2339624,109.1949525,Nha Trang
Hồng đức,hotel,12.2882842,109.2050671,Nha Trang
Joy trip,hotel,12.2878408,109.2051556,Nha Trang
Phong Lan Hotel,hotel,12.2888086,109.2051134,Nha Trang
Majestic Premium Hotel,hotel,12.2272129,109.1993934,Nha Trang
Regalia Gold,hotel,12.2380226,109.1927347,Nha Trang
Queen Ann Hotel Nha Trang,hotel,12.2262013,109.2002677,Nha Trang
Melissa,hotel,12.2259642,109.2004122,Nha Trang
Vesna,hotel,12.2258426,109.2003879,Nha Trang
Boutik Cham Hotel,hotel,12.1979417,109.2093292,Nha Trang
Verano,hotel,12.1967493,109.2077297,Nha Trang
Villamar Apartments,apartment,12.1971261,109.2065545,Nha Trang
Dan Holiday,apartment,12.1958316,109.2106084,Nha Trang
Louis & Annie Villa,apartment,12.1967996,109.2061696,Nha Trang
Sun & Sea Hotel,hotel,12.1959706,109.2107291,Nha Trang
Minh Hải,apartment,12.1968957,109.205832,Nha Trang
LKR-1,apartment,12.1980547,109.2069911,Nha Trang
Seaside An Vien Villas,apartment,12.1983405,109.2071454,Nha Trang
VILLA KYOTHU,apartment,12.1979575,109.2047551,Nha Trang
Villa Kyothu,apartment,12.1963351,109.2066612,Nha Trang
Villa Kyothu,apartment,12.1962603,109.206739,Nha Trang
ORBIT RESORT & SPA,hotel,12.1963306,109.2082022,Nha Trang
Đèo Khánh Lê,viewpoint,12.2029697,108.739164,Nha Trang
Navy Hotel Cam Ranh,hotel,11.986249,109.2002638,Nha Trang
Aloha Hotel,hotel,12.2388817,109.1918427,Nha Trang
Museum of Yersin,museum,12.2509375,109.1961332,Nha Trang
May Ngu Sac,hotel,12.2879819,109.2052324,Nha Trang
Annova Nha Trang Hotel,hotel,12.2473735,109.1942997,Nha Trang
Vinpearl Luxury Nha Trang,hotel,12.2118653,109.2433913,Nha Trang
Coconut Homestay,hotel,12.2609213,109.1859746,Nha Trang
Cham Oasis Nha Trang Resort,hotel,12.2652477,109.1909086,Nha Trang
Kubera Condotel Cham Oasis,hotel,12.2653264,109.1898278,Nha Trang
Splash Bay,theme_park,12.2203292,109.2395317,Nha Trang
ANARA Binh Tien Ocean Leisure Sanctuary,hotel,11.8010897,109.180962,Nha Trang
JW Marriott Cam Ranh Resort & Spa,hotel,12.0937784,109.1903544,Nha Trang
Best Western Premier Marvela,hotel,12.2249787,109.200801,Nha Trang
Bảo tàng Hải dương học Nha Trang,museum,12.2082555,109.2147071,Nha Trang
The Westin Resort & Spa Cam Ranh,hotel,12.0330366,109.2129459,Nha Trang
