user_id,precision@5,recall@5,f1@5,ndcg@5,precision@10,recall@10,f1@10,ndcg@10,precision@20,recall@20,f1@20,ndcg@20,map,num_relevant,num_recommended
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.23076923076923075,0.2326272431278237,0.06678550207961974,6,20
81,0.4,0.3333333333333333,0.3636363636363636,0.3156484524795145,0.3,0.5,0.37499999999999994,0.38249244382604847,0.15,0.5,0.23076923076923075,0.38249244382604847,0.21031746031746032,6,20
82,0.2,0.3333333333333333,0.25,0.23463936301137822,0.2,0.6666666666666666,0.30769230769230765,0.40179981797758046,0.1,0.6666666666666666,0.1739130434782609,0.40179981797758046,0.2222222222222222,3,20
83,0.4,0.25,0.3076923076923077,0.30078518014914984,0.3,0.375,0.33333333333333326,0.31442295467135667,0.2,0.5,0.28571428571428575,0.37201048271654863,0.17916666666666667,8,20
84,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.125,0.09546043308946733,0.05,0.16666666666666666,0.07692307692307691,0.09546043308946733,0.020833333333333332,6,20
85,0.2,0.16666666666666666,0.1818181818181818,0.3391602052736161,0.1,0.16666666666666666,0.125,0.30260241349881345,0.15,0.5,0.23076923076923075,0.4600277346226888,0.22777777777777777,6,20
86,0.4,0.5,0.4444444444444445,0.6366824387328317,0.3,0.75,0.4285714285714285,0.7495275800817669,0.15,0.75,0.24999999999999997,0.7495275800817669,0.575,4,20
87,0.4,0.5,0.4444444444444445,0.36331756126716835,0.2,0.5,0.28571428571428575,0.36331756126716835,0.2,1.0,0.33333333333333337,0.5713462841205006,0.34775641025641024,4,20
88,0.4,0.2857142857142857,0.3333333333333333,0.30078518014914984,0.2,0.2857142857142857,0.23529411764705882,0.24377484748737527,0.15,0.42857142857142855,0.2222222222222222,0.307375242236991,0.12731829573934839,7,20
89,0.4,0.6666666666666666,0.5,0.7039180890341347,0.2,0.6666666666666666,0.30769230769230765,0.7039180890341347,0.1,0.6666666666666666,0.1739130434782609,0.7039180890341347,0.5555555555555555,3,20
90,0.2,0.3333333333333333,0.25,0.46927872602275644,0.1,0.3333333333333333,0.15384615384615383,0.46927872602275644,0.05,0.3333333333333333,0.08695652173913045,0.46927872602275644,0.3333333333333333,3,20
91,0.2,0.2,0.20000000000000004,0.21398626473452756,0.2,0.4,0.26666666666666666,0.32703966649239957,0.1,0.4,0.16000000000000003,0.32703966649239957,0.15714285714285714,5,20
92,0.2,0.2,0.20000000000000004,0.14606834984270645,0.2,0.4,0.26666666666666666,0.26687965254220064,0.1,0.4,0.16000000000000003,0.26687965254220064,0.11666666666666665,5,20
93,0.2,0.2,0.20000000000000004,0.13120507751234178,0.2,0.4,0.26666666666666666,0.252016380211836,0.1,0.4,0.16000000000000003,0.252016380211836,0.10666666666666666,5,20
94,0.2,0.2,0.20000000000000004,0.16958010263680806,0.1,0.2,0.13333333333333333,0.16958010263680806,0.1,0.4,0.16000000000000003,0.2641864493434724,0.10303030303030303,5,20
95,0.2,0.2,0.20000000000000004,0.21398626473452756,0.1,0.2,0.13333333333333333,0.21398626473452756,0.1,0.4,0.16000000000000003,0.3007970409704539,0.12857142857142856,5,20
96,0.2,0.14285714285714285,0.16666666666666666,0.13120507751234178,0.3,0.42857142857142855,0.3529411764705882,0.2757965308296696,0.15,0.42857142857142855,0.2222222222222222,0.2757965308296696,0.11190476190476191,7,20
97,0.2,0.3333333333333333,0.25,0.20210734650054757,0.2,0.6666666666666666,0.30769230769230765,0.36926780146674987,0.1,0.6666666666666666,0.1739130434782609,0.36926780146674987,0.19444444444444442,3,20
98,0.4,0.2857142857142857,0.3333333333333333,0.3156484524795145,0.3,0.42857142857142855,0.3529411764705882,0.3474464037172719,0.15,0.42857142857142855,0.2222222222222222,0.3474464037172719,0.18027210884353742,7,20
99,0.2,0.25,0.22222222222222224,0.24630238874073,0.1,0.25,0.14285714285714288,0.24630238874073,0.1,0.5,0.16666666666666669,0.33662782716111994,0.1513157894736842,4,20
100,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.123151194370365,0.05,0.25,0.08333333333333334,0.123151194370365,0.03125,4,20
101,0.0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.09803928583135704,0.1,0.4,0.16000000000000003,0.17937413121977672,0.043529411764705886,5,20
102,0.4,0.25,0.3076923076923077,0.5087403079104241,0.3,0.375,0.33333333333333326,0.4592085927139339,0.15,0.375,0.21428571428571425,0.4592085927139339,0.2552083333333333,8,20
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20
104,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.13905617951077562,0.05,0.25,0.08333333333333334,0.13905617951077562,0.041666666666666664,4,20
105,0.0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.11305340175787204,0.1,0.4,0.16000000000000003,0.20470742968620498,0.06190476190476191,5,20
106,0.4,0.4,0.4000000000000001,0.4703652827859579,0.2,0.4,0.26666666666666666,0.4703652827859579,0.15,0.6,0.24,0.5517001281743775,0.31529411764705884,5,20
107,0.4,0.6666666666666666,0.5,0.6713860725233041,0.2,0.6666666666666666,0.30769230769230765,0.6713860725233041,0.1,0.6666666666666666,0.1739130434782609,0.6713860725233041,0.5,3,20
108,0.4,0.2857142857142857,0.3333333333333333,0.48522855511632257,0.2,0.2857142857142857,0.23529411764705882,0.3932591258696538,0.2,0.5714285714285714,0.29629629629629634,0.536260282000734,0.28809523809523807,7,20
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.75,0.24999999999999997,0.30504490237405046,0.10530645824763472,4,20
111,0.2,0.25,0.22222222222222224,0.24630238874073,0.1,0.25,0.14285714285714288,0.24630238874073,0.1,0.5,0.16666666666666669,0.33992039142832636,0.15441176470588236,4,20
112,0.2,0.16666666666666666,0.1818181818181818,0.21398626473452756,0.1,0.16666666666666666,0.125,0.19092086617893467,0.05,0.16666666666666666,0.07692307692307691,0.19092086617893467,0.08333333333333333,6,20
113,0.4,0.2857142857142857,0.3333333333333333,0.30078518014914984,0.2,0.2857142857142857,0.23529411764705882,0.24377484748737527,0.1,0.2857142857142857,0.14814814814814817,0.24377484748737527,0.10476190476190476,7,20
114,0.4,0.3333333333333333,0.3636363636363636,0.5087403079104241,0.3,0.5,0.37499999999999994,0.5449960234716782,0.15,0.5,0.23076923076923075,0.5449960234716782,0.3333333333333333,6,20
115,0.2,0.16666666666666666,0.1818181818181818,0.14606834984270645,0.2,0.3333333333333333,0.25,0.2214161691338287,0.15,0.5,0.23076923076923075,0.29706677250853203,0.11203703703703705,6,20
116,0.6,0.375,0.4615384615384615,0.6992148198508501,0.4,0.5,0.4444444444444445,0.5945851109542193,0.2,0.5,0.28571428571428575,0.5945851109542193,0.39375,8,20
117,0.2,0.125,0.15384615384615385,0.14606834984270645,0.2,0.25,0.22222222222222224,0.18873103118020404,0.15,0.375,0.21428571428571425,0.2551663144531802,0.09134615384615385,8,20
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20
119,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.13905617951077562,0.15,0.75,0.24999999999999997,0.3434566314417156,0.13399621212121213,4,20
120,0.2,0.14285714285714285,0.16666666666666666,0.3391602052736161,0.2,0.2857142857142857,0.23529411764705882,0.3543334123470583,0.15,0.42857142857142855,0.2222222222222222,0.4310082263399512,0.21038961038961038,7,20
121,0.2,0.16666666666666666,0.1818181818181818,0.16958010263680806,0.3,0.5,0.37499999999999994,0.3342333539402822,0.15,0.5,0.23076923076923075,0.3342333539402822,0.14722222222222223,6,20
122,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.123151194370365,0.1,0.5,0.16666666666666669,0.21865788523307284,0.0625,4,20
123,0.2,0.25,0.22222222222222224,0.19519002499605084,0.2,0.5,0.28571428571428575,0.312706129752478,0.15,0.75,0.24999999999999997,0.4215998908207102,0.20707070707070707,4,20
124,0.2,0.2,0.20000000000000004,0.21398626473452756,0.2,0.4,0.26666666666666666,0.32703966649239957,0.1,0.4,0.16000000000000003,0.32703966649239957,0.15714285714285714,5,20
125,0.6,0.75,0.6666666666666665,0.75369761125927,0.4,1.0,0.5714285714285715,0.8665427526082052,0.2,1.0,0.33333333333333337,0.8665427526082052,0.7041666666666666,4,20
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20
127,0.2,0.2,0.20000000000000004,0.14606834984270645,0.1,0.2,0.13333333333333333,0.14606834984270645,0.15,0.6,0.24,0.3191489788204772,0.11794258373205742,5,20
128,0.4,0.2857142857142857,0.3333333333333333,0.5531464700081437,0.2,0.2857142857142857,0.23529411764705882,0.4483039899025303,0.15,0.42857142857142855,0.2222222222222222,0.5249788038954232,0.3246753246753246,7,20
129,0.4,0.2857142857142857,0.3333333333333333,0.3156484524795145,0.4,0.5714285714285714,0.47058823529411764,0.4341602322113917,0.2,0.5714285714285714,0.29629629629629634,0.4341602322113917,0.25170068027210885,7,20
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.125,0.07142857142857144,0.06474271459046577,0.008928571428571428,8,20
131,0.2,0.3333333333333333,0.25,0.20210734650054757,0.2,0.6666666666666666,0.30769230769230765,0.36926780146674987,0.15,1.0,0.2608695652173913,0.48407709619276773,0.2569444444444444,3,20
132,0.2,0.25,0.22222222222222224,0.24630238874073,0.2,0.5,0.28571428571428575,0.369453583111095,0.15,0.75,0.24999999999999997,0.47494916734620535,0.25,4,20
133,0.2,0.2,0.20000000000000004,0.21398626473452756,0.2,0.4,0.26666666666666666,0.31608365985743925,0.1,0.4,0.16000000000000003,0.31608365985743925,0.14444444444444443,5,20
134,0.2,0.25,0.22222222222222224,0.24630238874073,0.1,0.25,0.14285714285714288,0.24630238874073,0.15,0.75,0.24999999999999997,0.4438183077598908,0.2107142857142857,4,20
135,0.2,0.14285714285714285,0.16666666666666666,0.3391602052736161,0.1,0.14285714285714285,0.11764705882352941,0.27487633291429087,0.15,0.42857142857142855,0.2222222222222222,0.418799790770135,0.19561688311688313,7,20
136,0.4,0.5,0.4444444444444445,0.44149241373678083,0.2,0.5,0.28571428571428575,0.44149241373678083,0.1,0.5,0.16666666666666669,0.44149241373678083,0.29166666666666663,4,20
137,0.0,0.0,0.0,0.0,0.1,0.16666666666666666,0.125,0.10778915452451093,0.1,0.3333333333333333,0.15384615384615383,0.19219796310701118,0.05808080808080809,6,20
138,0.4,0.4,0.4000000000000001,0.27727342735504823,0.2,0.4,0.26666666666666666,0.27727342735504823,0.15,0.6,0.24,0.3640842035909746,0.17285714285714288,5,20
139,0.2,0.25,0.22222222222222224,0.19519002499605084,0.2,0.5,0.28571428571428575,0.33424620450682646,0.15,0.75,0.24999999999999997,0.4297528953695343,0.21354166666666666,4,20
140,0.2,0.16666666666666666,0.1818181818181818,0.16958010263680806,0.2,0.3333333333333333,0.25,0.2423936099728648,0.15,0.5,0.23076923076923075,0.32680241855536507,0.13804713804713806,6,20
141,0.4,0.6666666666666666,0.5,0.38364913903790027,0.2,0.6666666666666666,0.30769230769230765,0.38364913903790027,0.1,0.6666666666666666,0.1739130434782609,0.38364913903790027,0.21666666666666667,3,20
142,0.2,0.25,0.22222222222222224,0.15101961822780524,0.1,0.25,0.14285714285714288,0.15101961822780524,0.15,0.75,0.24999999999999997,0.33842525245916766,0.12291666666666667,4,20
143,0.2,0.14285714285714285,0.16666666666666666,0.13120507751234178,0.2,0.2857142857142857,0.23529411764705882,0.19796212533499344,0.1,0.2857142857142857,0.14814814814814817,0.19796212533499344,0.06938775510204082,7,20
144,0.4,0.2857142857142857,0.3333333333333333,0.48522855511632257,0.4,0.5714285714285714,0.47058823529411764,0.5715983986685371,0.2,0.5714285714285714,0.29629629629629634,0.5715983986685371,0.34693877551020413,7,20
145,0.2,0.3333333333333333,0.25,0.46927872602275644,0.1,0.3333333333333333,0.15384615384615383,0.46927872602275644,0.05,0.3333333333333333,0.08695652173913045,0.46927872602275644,0.3333333333333333,3,20
146,0.4,0.2857142857142857,0.3333333333333333,0.5531464700081437,0.2,0.2857142857142857,0.23529411764705882,0.4483039899025303,0.15,0.42857142857142855,0.2222222222222222,0.5155526337654815,0.3125,7,20
147,0.2,0.2,0.20000000000000004,0.3391602052736161,0.1,0.2,0.13333333333333333,0.3391602052736161,0.05,0.2,0.08000000000000002,0.3391602052736161,0.2,5,20
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20
149,0.2,0.125,0.15384615384615385,0.16958010263680806,0.1,0.125,0.11111111111111112,0.12647135138382856,0.05,0.125,0.07142857142857144,0.12647135138382856,0.041666666666666664,8,20
150,0.2,0.125,0.15384615384615385,0.13120507751234178,0.2,0.25,0.22222222222222224,0.17399493535254396,0.15,0.375,0.21428571428571425,0.2387376499430097,0.07956349206349206,8,20
151,0.2,0.14285714285714285,0.16666666666666666,0.16958010263680806,0.2,0.2857142857142857,0.23529411764705882,0.23535109180711322,0.25,0.7142857142857143,0.37037037037037035,0.4521861089819952,0.22592883307169023,7,20
152,0.4,0.3333333333333333,0.3636363636363636,0.5531464700081437,0.3,0.5,0.37499999999999994,0.5943907508440193,0.2,0.6666666666666666,0.30769230769230765,0.6700413542187226,0.44920634920634916,6,20
153,0.2,0.25,0.22222222222222224,0.3903800499921017,0.2,0.5,0.28571428571428575,0.5294362295028773,0.1,0.5,0.16666666666666669,0.5294362295028773,0.3333333333333333,4,20
154,0.4,0.3333333333333333,0.3636363636363636,0.3156484524795145,0.3,0.5,0.37499999999999994,0.37271737588323545,0.15,0.5,0.23076923076923075,0.37271737588323545,0.19444444444444442,6,20
155,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.13905617951077562,0.05,0.25,0.08333333333333334,0.13905617951077562,0.041666666666666664,4,20
156,0.2,0.2,0.20000000000000004,0.21398626473452756,0.1,0.2,0.13333333333333333,0.21398626473452756,0.15,0.6,0.24,0.39338266275959594,0.17636363636363636,5,20
157,0.2,0.2,0.20000000000000004,0.14606834984270645,0.2,0.4,0.26666666666666666,0.24816574496561808,0.1,0.4,0.16000000000000003,0.24816574496561808,0.09444444444444444,5,20
158,0.2,0.14285714285714285,0.16666666666666666,0.21398626473452756,0.2,0.2857142857142857,0.23529411764705882,0.26014148548235916,0.15,0.42857142857142855,0.2222222222222222,0.33442355838486665,0.14285714285714285,7,20
159,0.2,0.3333333333333333,0.25,0.20210734650054757,0.2,0.6666666666666666,0.30769230769230765,0.36926780146674987,0.1,0.6666666666666666,0.1739130434782609,0.36926780146674987,0.19444444444444442,3,20
160,0.4,0.2857142857142857,0.3333333333333333,0.5531464700081437,0.3,0.42857142857142855,0.3529411764705882,0.53501781839665,0.15,0.42857142857142855,0.2222222222222222,0.53501781839665,0.3392857142857143,7,20
161,0.4,0.4,0.4000000000000001,0.34519134224686937,0.3,0.6,0.4,0.4521844746141331,0.15,0.6,0.24,0.4521844746141331,0.255,5,20
162,0.4,0.3333333333333333,0.3636363636363636,0.27727342735504823,0.2,0.3333333333333333,0.25,0.24738635904833417,0.2,0.6666666666666666,0.30769230769230765,0.3919305291606106,0.17500000000000002,6,20
163,0.4,0.4,0.4000000000000001,0.48522855511632257,0.2,0.4,0.26666666666666666,0.48522855511632257,0.1,0.4,0.16000000000000003,0.48522855511632257,0.3,5,20
164,0.0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.10699313236726378,0.05,0.2,0.08000000000000002,0.10699313236726378,0.025,5,20
165,0.0,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,0.0979129253499678,0.1,0.2857142857142857,0.14814814814814817,0.1745877393428607,0.049783549783549784,7,20
166,0.4,0.3333333333333333,0.3636363636363636,0.3156484524795145,0.3,0.5,0.37499999999999994,0.37271737588323545,0.15,0.5,0.23076923076923075,0.37271737588323545,0.19444444444444442,6,20
167,0.4,0.3333333333333333,0.3636363636363636,0.36005461457723403,0.3,0.5,0.37499999999999994,0.4087163461907135,0.2,0.6666666666666666,0.30769230769230765,0.48819472939730946,0.26794871794871794,6,20
168,0.4,0.3333333333333333,0.3636363636363636,0.34519134224686937,0.3,0.5,0.37499999999999994,0.40344389240636547,0.2,0.6666666666666666,0.30769230769230765,0.48089740846820483,0.2601190476190476,6,20
169,0.2,0.16666666666666666,0.1818181818181818,0.16958010263680806,0.1,0.16666666666666666,0.125,0.15130120674940672,0.05,0.16666666666666666,0.07692307692307691,0.15130120674940672,0.05555555555555555,6,20
